City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Bangalore,3,1.413,73.381,900,62000,198.79,12000000,193.639,720,Suitable
Kolkata,3,0.98,179.12,1600,97000,153.3,14800000,,1280,Suitable
Bangalore,6,1.5,27.04,900,49500,155.08,12000000,149.4,720,Suitable
Chennai,5,0.8,101.65,1400,101000,130.541,11000000,133.15,1120,Suitable
Bangalore,3,1.355,140.8,900,113600,145.894,12000000,144.19,720,Suitable
Pune,15,1.1,693.7203045,650,,,7300000,1030.496398,520,Suitable
Bangalore,2,0.943,131.13,900,24700,168.3,12000000,166.9,720,Suitable
Lucknow,,0.776,136.515,1000,100500,212.7,,210.43,800,Suitable
Chennai,1,0.97,145.916,1400,101000,101.9,11000000,106.01,1120,Suitable
Mumbai,1,1.2,95.097,,30500,271.801,20400000,274.2,1760,Suitable
Mumbai,3,1.178,84.48,2200,33300,159.8,20400000,165.42,1760,Suitable
Ahmedabad,5,1.3,107.22,600,42900,176.224,8000000,173.049,480,Suitable
Delhi,4,1.154,102.87,800,63900,278.1,19000000,278.107,640,Suitable
Delhi,1,1.266,28.9,,81900,185.61,19000000,181.7,640,Suitable
Lucknow,1,0.544,55,1000,85800,140.267,4500000,136.5,800,Suitable
Delhi,6,0.857,,800,131900,290.3,19000000,290.536,640,Suitable
Bangalore,3,1.13,118.4,900,26600,252.871,12000000,251.21,720,Suitable
Mumbai,2,,76.276,2200,127300,149.995,,146.622,1760,
Bangalore,2,1.3,112.27,900,56200,153.182,12000000,160.679,720,Suitable
Kolkata,5,0.64,166.1,1600,106300,289.6,14800000,295.3,1280,Suitable
Ahmedabad,5,1.01,46.6,600,48800,175.7,8000000,170.73,480,Suitable
Mumbai,2,0.82,135.43,2200,49400,,20400000,156.07,1760,Suitable
Delhi,,0.75,113.554,800,95600,146.5,19000000,150.8,640,Suitable
Hyderabad,1,1.22,164.3,850,122300,260.7,10000000,264.9,680,Suitable
Bangalore,1,1.232,169.6,900,47600,175.1,12000000,,720,Suitable
Pune,4,0.83,198.95,650,132900,212.584,7300000,217.3,520,Suitable
Hyderabad,3,0.967,81,850,119300,269.011,10000000,272.026,680,Suitable
Pune,6,,169.572,650,27200,257.796,7300000,260.62,520,Suitable
Kolkata,6,0.649,179.525,1600,143400,204.501,14800000,207.49,,Suitable
Delhi,5,0.685,142.046,800,69600,266.6,19000000,259.7,640,Suitable
Bangalore,1,1,88,900,72400,147.3,12000000,153.65,720,Suitable
Bangalore,3,1.3,,900,125200,275.23,12000000,281.24,720,Suitable
Pune,4,1.29,193.9,650,114000,100.523,7300000,92.9,520,Suitable
Bangalore,3,1.225,139.5,,127500,190.88,12000000,183.67,720,Suitable
Kolkata,6,,,1600,115500,148.9,14800000,142.697,1280,Suitable
Chennai,5,0.54,104.88,1400,83800,250.397,11000000,246.86,1120,Suitable
Chennai,5,1.1,121.574,1400,90900,138.2,11000000,138.902,1120,
Pune,3,0.82,56.237,650,91700,224.8,7300000,225.1,520,Suitable
Delhi,5,0.8,72.6,800,,298.21,19000000,299.7,640,Suitable
Pune,6,1.345,18.3,650,72800,112.81,7300000,117.516,520,Suitable
Jaipur,,1,179.277,550,42800,279.41,3500000,278.775,440,Suitable
Bangalore,4,1.087,10.4,900,,160.69,12000000,160.896,720,Suitable
Bangalore,6,0.86,109.35,900,130900,178.43,12000000,174.48,720,Suitable
Chennai,2,1.45,155.29,1400,91800,118.1,11000000,124.5,1120,Suitable
Hyderabad,,0.845,67.5,850,113100,169.78,10000000,168.219,680,Suitable
Pune,6,0.9,14.1,650,107800,244.8,7300000,244.8,520,Suitable
Delhi,2,0.84,195.9,800,28300,215.019,19000000,225.1,640,Suitable
Chennai,6,0.9,171.54,1400,73600,102.71,11000000,104.751,1120,Suitable
Pune,5,0.87,126.287,650,41400,111.751,7300000,113.02,520,Suitable
Mumbai,2,,72.49,,,171.336,20400000,167.1,1760,Suitable
Delhi,4,0.9,15.8,800,49000,159.268,19000000,156.374,640,Suitable
Delhi,,0.7,164.21,800,62200,172.556,19000000,,640,Suitable
Lucknow,2,1.28,80.6,1000,79100,208.718,4500000,214.84,800,Suitable
Hyderabad,2,,28.4,850,82100,280.947,10000000,290.982,680,Suitable
Kolkata,4,0.831,193.4,1600,110600,131.86,14800000,134.3,1280,Suitable
Delhi,3,1.24,12.99,,110400,198.9,19000000,203.23,640,Suitable
Lucknow,4,,,1000,82100,291.19,4500000,292.054,800,Suitable
Bangalore,6,1.45,26.255,900,33300,289.86,12000000,288.58,720,Suitable
Pune,6,0.6,32.2,650,101400,165.6,7300000,169.5,520,Suitable
Ahmedabad,5,1.4,160.348,600,98500,227.06,8000000,236.21,480,Suitable
Ahmedabad,2,1,68.783,600,73300,210.3,8000000,215.57,480,Suitable
Hyderabad,5,1.43,193.5,,133700,290.568,10000000,295.44,680,
Bangalore,6,0.8,87.55,900,22900,273.516,12000000,274.867,720,Suitable
Delhi,2,1.4,94.72,800,42800,298.5,19000000,306.281,640,Suitable
Bangalore,3,1.11,36.25,900,99500,143.6,12000000,140.484,720,Suitable
Lucknow,1,0.6,181.6,1000,108700,227.841,4500000,223.901,800,Suitable
Mumbai,6,0.7,69.6,2200,127100,110.567,20400000,123.856,1760,Suitable
Kolkata,1,0.6,123,1600,77300,149.81,14800000,,1280,Suitable
Jaipur,4,0.687,84.82,550,21200,176.16,3500000,175.39,440,Suitable
Kolkata,5,0.6,65.1,1600,121100,240.8,14800000,244.103,1280,Suitable
Delhi,6,1.015,137.6,800,143300,211.528,19000000,207.28,640,Suitable
Bangalore,5,,125.557,900,89700,199.288,12000000,,720,
Kolkata,6,0.967,15.03,1600,85800,204.8,14800000,211.8,1280,Suitable
Pune,5,1.3,189.2,650,105100,127.13,7300000,130.6,520,Suitable
Kolkata,5,1.491,68.2,1600,77300,217.03,14800000,217.4,1280,Suitable
Lucknow,5,1.1,55.312,1000,141500,152.32,4500000,153.426,800,Suitable
Kolkata,3,1,74.3,1600,64100,277.602,14800000,283.19,1280,Suitable
Pune,5,1.5,140.81,650,22600,145.55,7300000,150.1,520,Suitable
Jaipur,3,0.94,196.01,550,141800,,3500000,156.03,440,Suitable
Jaipur,6,1.3,126.87,550,40000,223.2,3500000,212.27,440,Suitable
Pune,,1.3,83.947,650,92200,265.979,7300000,273.365,520,Suitable
Bangalore,2,0.65,124.176,900,112800,174.951,12000000,176.176,720,Suitable
Mumbai,2,1.3,20.61,2200,126800,288.818,20400000,296.483,1760,Suitable
Delhi,1,1.2,193.002,800,146200,151,19000000,150.9,640,Suitable
Hyderabad,3,1.46,99.2,850,113400,219.682,10000000,233.61,680,Suitable
Ahmedabad,15,0.7,489.5576166,600,440500,516.7279526,8000000,797.5913589,480,Suitable
Bangalore,3,0.65,112.403,900,95200,234.58,12000000,233.26,720,Suitable
Kolkata,6,1.3,13.8,1600,42400,170.79,14800000,172.43,1280,
Ahmedabad,6,1.107,118.604,600,89000,232.761,8000000,221.231,480,Suitable
Ahmedabad,6,,52.36,600,88800,245.938,8000000,242.6,480,Suitable
Pune,3,1.2,149.81,650,81600,149.896,7300000,148.84,520,
Chennai,2,0.696,24.92,1400,57800,162.97,,162.5,,Suitable
Mumbai,3,1.5,26.5,2200,108400,269.223,20400000,268.3,1760,Suitable
Mumbai,5,1.2,172.489,2200,37100,179.021,20400000,182.115,1760,
Chennai,3,1.4,13.163,1400,133300,152.486,11000000,150.675,1120,
Delhi,6,1.204,103.7,800,80600,156.3,19000000,156.4,,Suitable
Chennai,20,1.47,215.2164652,1400,789000,345.6031801,11000000,619.8030623,1120,Suitable
Hyderabad,1,1.133,199.555,850,42200,266.23,10000000,267.29,680,Suitable
Hyderabad,3,1.15,117.24,850,71700,270.24,10000000,272.2,680,Suitable
Pune,5,0.734,111.58,650,134700,138.816,7300000,142.86,520,Suitable
Kolkata,3,0.8,39.121,1600,63900,126.6,14800000,128.14,1280,Suitable
Ahmedabad,2,0.93,142.536,600,115800,144.5,8000000,140.83,480,Suitable
Mumbai,6,0.9,112.238,2200,24100,142.27,20400000,144.55,1760,Suitable
Mumbai,2,1,11.22,2200,39300,217.035,,227.6,1760,Suitable
Chennai,2,0.79,128.378,1400,106700,127.172,11000000,125.239,1120,Suitable
Chennai,1,,48.967,,122400,147.8,11000000,156.5,1120,Suitable
Chennai,,0.86,270.7646608,1400,698400,654.531647,11000000,463.8704061,1120,
Delhi,5,0.63,160.857,800,89400,260.1,19000000,262.61,640,Suitable
Chennai,2,0.86,177.564,1400,96300,,11000000,180.339,,Suitable
Kolkata,3,1.437,118.01,1600,148200,259.76,14800000,,1280,Suitable
Ahmedabad,4,0.566,94,600,118300,144.98,8000000,,480,Suitable
Bangalore,3,0.87,195.94,900,43300,258.526,12000000,252.13,720,Suitable
Bangalore,6,0.576,14.846,900,148200,220.94,12000000,216.978,720,Suitable
Kolkata,1,0.542,174.76,1600,125300,238.885,14800000,241.4,1280,Suitable
Lucknow,3,1.177,168.142,1000,,,,227,800,Suitable
Hyderabad,2,1,33,850,103400,203.331,10000000,204.759,680,Suitable
Bangalore,4,1.3,198.4,900,102700,221.48,12000000,225.2,,Suitable
Delhi,2,0.73,117.174,800,48700,278.71,19000000,281.23,640,Suitable
Lucknow,1,,183.874,1000,93800,232.7,4500000,230.7,,Suitable
Jaipur,2,1.4,92.732,550,41400,244.544,3500000,237.4,440,Suitable
Delhi,1,,187.4,800,142700,277.1,19000000,277.21,640,Suitable
Mumbai,4,1.47,103.2,2200,57800,227.14,20400000,223.1,,Suitable
Bangalore,2,1,89,900,57100,276.43,12000000,277.05,720,Suitable
Hyderabad,4,0.63,512.9584251,850,426400,467.8760083,10000000,457.9902191,680,Suitable
Chennai,3,0.7,136.11,1400,131400,230.9,11000000,232.653,1120,Suitable
Chennai,2,0.983,68.097,1400,62200,102.7,11000000,105.056,1120,Suitable
Ahmedabad,8,1.22,856.1335756,600,239700,690.3368021,8000000,1395.937699,480,
Hyderabad,6,1.48,198.61,850,86800,260.15,10000000,,680,Suitable
Mumbai,1,1,10.3,2200,68900,208.906,20400000,203.5,1760,Suitable
Pune,5,0.6,32.47,650,40300,270.02,7300000,277.75,520,Suitable
Bangalore,6,0.71,144.3,900,47300,199.7,12000000,200.69,720,Suitable
Ahmedabad,4,0.903,144.65,600,32500,208.11,8000000,201.48,480,Suitable
Hyderabad,2,1.3,131.618,850,98400,159.755,10000000,151.081,680,Suitable
Jaipur,,0.634,195.8,550,106100,251.22,3500000,252.44,440,Suitable
Delhi,5,1.137,159.36,800,,219.62,19000000,218.62,640,Suitable
Mumbai,1,,69.4,,59100,,20400000,224.579,1760,Suitable
Hyderabad,3,0.932,153.158,850,84900,144.43,10000000,154.56,680,Suitable
Bangalore,6,0.92,131.26,900,110400,274.1,12000000,274.3,720,Suitable
Delhi,2,1.247,38.4,800,143400,266.219,19000000,262.81,640,Suitable
Hyderabad,1,0.983,95.823,850,98100,174.189,,178.4,,Suitable
Kolkata,6,1.3,173,1600,103800,155.068,14800000,154.46,,Suitable
Ahmedabad,3,1.37,137.869,600,144800,126.4,8000000,123.5,480,Suitable
Hyderabad,3,1.021,184.601,850,57100,147.39,10000000,146.3,680,Suitable
Kolkata,5,0.91,155.5,1600,127100,205.036,14800000,196.708,1280,Suitable
Delhi,4,1.4,45.236,800,43800,241.5,19000000,243.42,640,Suitable
Delhi,6,0.6,84.625,800,23200,239.225,19000000,234.53,,Suitable
Delhi,4,1.18,102.221,800,120600,212.5,19000000,218.05,640,Suitable
Pune,3,0.631,83.5,650,97400,289.18,7300000,295.1,520,Suitable
Hyderabad,4,0.87,24.46,850,131000,108.333,10000000,112.336,680,Suitable
Kolkata,4,,140.28,1600,66900,,,251.459,1280,
Chennai,4,0.7,48.5,1400,109400,295,11000000,293.8,1120,Suitable
Jaipur,1,0.664,62.947,550,49000,281.5,3500000,290.1,440,Suitable
Jaipur,2,1.019,108.6,550,101300,118.98,3500000,119.11,440,Suitable
Kolkata,1,0.61,162.3,1600,73400,244.678,14800000,245.73,1280,Suitable
Chennai,2,1.216,15.6,1400,82900,271.357,11000000,263.11,1120,Suitable
Mumbai,5,1.1,188.36,2200,144600,,20400000,233.7,1760,Suitable
Pune,3,0.873,82.87,650,103600,125.72,7300000,116.85,520,Suitable
Kolkata,2,1.5,91.5,1600,77400,116.5,14800000,117.04,1280,Suitable
Bangalore,6,0.9,11.893,900,27800,194.9,12000000,196.06,720,Suitable
Ahmedabad,3,1.1,117.537,600,123300,,8000000,,480,Suitable
Ahmedabad,5,0.88,129.94,600,85600,102.71,8000000,97.6,480,Suitable
Lucknow,1,1.427,,1000,133600,105.1,4500000,97.8,800,Suitable
Jaipur,5,0.94,163.9,550,39300,,3500000,185.23,440,Suitable
Delhi,5,0.565,111.283,800,131400,241.6,19000000,242.312,640,Suitable
Bangalore,6,0.636,48.785,900,114900,209.536,12000000,209.37,720,Suitable
Mumbai,5,1.037,46.382,2200,104300,254.09,,251,1760,Suitable
Chennai,2,1.3,,1400,138200,251.38,11000000,249.95,,Suitable
Mumbai,5,0.892,88.291,2200,121700,185.251,20400000,182.4,1760,Suitable
Jaipur,2,1.3,155.21,550,54900,251.76,3500000,252.69,440,Suitable
Delhi,2,1.272,30.6,800,49300,298.45,19000000,289.1,640,Suitable
Chennai,3,0.919,104.052,1400,98100,174.2,11000000,172.315,1120,Suitable
Kolkata,2,1.2,94.045,1600,89200,107.1,14800000,106.725,1280,Suitable
Lucknow,3,0.6,39.9,1000,49800,253.5,4500000,247.36,800,Suitable
Chennai,,1.2,66.31,1400,38500,211.807,11000000,213.45,1120,Suitable
Jaipur,6,1.49,191.3,550,90800,,3500000,104.174,440,Suitable
Mumbai,1,,37.83,2200,77700,169.7,20400000,171.24,1760,Suitable
Ahmedabad,2,1.09,24.3,600,111200,271.4,8000000,266.3,480,Suitable
Mumbai,2,0.753,,2200,47000,188.5,20400000,192.06,1760,Suitable
Mumbai,6,1.386,148.17,2200,102800,210.561,20400000,197.16,1760,
Mumbai,5,1.2,,,62500,170.52,20400000,181.979,1760,Suitable
Lucknow,2,0.747,38.48,1000,106600,248.78,4500000,255.846,800,Suitable
Jaipur,4,1.25,10.602,550,36600,,3500000,125.2,440,Suitable
Bangalore,3,1,180.8,900,52100,266.54,12000000,266.8,720,Suitable
Lucknow,6,0.919,180.984,1000,72000,224.441,4500000,230.1,800,Suitable
Lucknow,6,0.66,95.17,1000,110400,141.6,4500000,146.666,800,Suitable
Jaipur,4,1.137,140.785,550,76000,118.175,3500000,114.9,,Suitable
Pune,18,,481.0270273,650,1106100,640.242269,7300000,616.3390729,520,Suitable
Lucknow,5,0.79,134.45,1000,109600,259.24,4500000,257,800,Suitable
Chennai,6,1.32,122.9,1400,49200,179.07,11000000,187.9,1120,Suitable
Pune,2,1.21,134.7,650,68400,287.3,7300000,283.869,520,Suitable
Jaipur,5,,34.6,550,57000,215.6,3500000,223.8,440,
Hyderabad,6,1.35,137.3,850,54600,135.24,10000000,145.4,680,Suitable
Hyderabad,2,1.188,50.139,850,106200,145.1,10000000,150.6,680,Suitable
Bangalore,4,0.79,101.129,900,38800,151.4,12000000,154.3,720,Suitable
Kolkata,4,1.126,1166.276702,1600,478000,962.7118123,14800000,663.7416432,1280,Suitable
Lucknow,,0.722,156.592,1000,137800,118.89,4500000,120.6,800,Suitable
Mumbai,1,1.3,107.312,2200,94200,209.5,20400000,208.137,1760,Suitable
Kolkata,5,0.78,162.51,1600,103400,176.56,14800000,174.26,1280,Suitable
Kolkata,1,1.026,62.8,1600,93700,290.89,14800000,283.5,1280,Suitable
Pune,2,0.673,120,650,100200,181.71,7300000,182.832,520,Suitable
Chennai,1,,13.95,1400,74600,140.778,11000000,140.1,1120,Suitable
Hyderabad,6,0.707,,850,,181.641,10000000,181.807,680,Suitable
Ahmedabad,4,1.18,29.1,600,20200,117.32,8000000,,480,Suitable
Chennai,4,1.5,154.3,1400,38400,100.8,11000000,96.31,1120,Suitable
Hyderabad,4,0.6,96.6,850,30400,281.242,10000000,276.811,680,Suitable
Ahmedabad,4,1.012,10.459,600,116600,236.1,8000000,231.78,480,Suitable
Lucknow,5,1.2,156.9,,58200,218.332,4500000,217.858,800,Suitable
Delhi,1,1.5,84.25,800,129600,224.41,19000000,223.663,640,Suitable
Jaipur,3,,89.8,550,97400,109.4,3500000,112.9,440,Suitable
Delhi,5,1.23,176.5,800,90800,296.9,19000000,296.44,640,Suitable
Chennai,3,0.66,88.8,1400,46400,161.1,11000000,163.26,1120,Suitable
Bangalore,5,1.1,144.31,900,101100,,12000000,250.117,720,Suitable
Chennai,3,1.4,166.96,1400,61700,271.922,11000000,270.3,1120,Suitable
Pune,4,1.02,73.287,650,92000,193.91,7300000,191.95,520,Suitable
Ahmedabad,1,1.192,134.7,600,119500,296.1,8000000,298.2,480,Suitable
Ahmedabad,2,0.8,21.783,600,46700,279.26,8000000,283.329,480,Suitable
Lucknow,2,1.2,73.79,1000,45000,152.1,4500000,156.92,800,Suitable
Delhi,15,0.825,797.768319,800,549200,,19000000,575.8908508,640,Suitable
Lucknow,3,0.83,105.014,1000,80800,175.76,4500000,176.9,800,Suitable
Delhi,1,0.88,46.42,800,25900,283.13,19000000,292.955,640,Suitable
Ahmedabad,2,1.312,140.8,600,67100,250.677,8000000,246.598,,Suitable
Chennai,1,1.195,41.706,1400,57000,231.3,11000000,242.224,1120,Suitable
Bangalore,6,1.09,34.368,900,133300,,12000000,242.71,720,Suitable
Ahmedabad,2,0.68,170.629,600,132200,116.459,8000000,,480,Suitable
Kolkata,1,0.6,148,1600,97900,155.531,14800000,160.45,1280,Suitable
Hyderabad,2,0.77,127.782,850,26200,175.1,10000000,171.71,680,Suitable
Delhi,,0.7,40.109,800,101000,249.62,19000000,253.046,640,Suitable
Delhi,2,1.1,53.1,800,,164.958,19000000,159.75,640,
Pune,4,0.743,83.324,650,85000,105.9,7300000,102.7,520,Suitable
Lucknow,2,0.91,197.368,1000,104800,126.91,4500000,122.69,800,Suitable
Jaipur,6,,119.11,550,75700,159.639,3500000,164.551,440,Suitable
Jaipur,4,1.452,53.6,550,115900,283.2,3500000,276.5,440,Suitable
Pune,3,1.308,104.84,650,92600,287.37,7300000,287.2,520,Suitable
Ahmedabad,5,0.861,168.58,600,81000,256.64,8000000,253.4,480,Suitable
Delhi,5,0.6,101.937,800,46200,197.4,19000000,199.29,640,Suitable
Mumbai,1,1.424,127.23,2200,93100,139,20400000,139.959,1760,Suitable
Bangalore,2,0.87,155.519,900,,220.4,12000000,227.8,720,Suitable
Kolkata,6,1.18,125.43,1600,25600,159.4,14800000,155.643,1280,Suitable
Chennai,2,1.4,171.482,,27300,257.06,11000000,261.449,1120,Suitable
Chennai,4,1.5,27.1,1400,138800,251.5,11000000,244.6,1120,Suitable
Jaipur,6,0.92,55.014,550,92600,155.38,3500000,152.155,440,Suitable
Jaipur,4,1.173,154.973,550,143300,100.79,3500000,90.952,440,Suitable
Pune,1,1.5,167.09,650,37500,239.4,7300000,242.92,520,Suitable
Delhi,3,1.4,144.44,800,36700,205.07,19000000,194.25,640,Suitable
Lucknow,6,0.52,163.315,1000,83500,210.354,4500000,213.876,800,Suitable
Chennai,5,1,82.9,1400,118000,153.7,11000000,150.3,1120,Suitable
Delhi,4,1.2,70.1,800,79200,275.1,19000000,274.979,640,Suitable
Kolkata,3,1.4,125.166,1600,73300,181.6,14800000,173.18,1280,Suitable
Bangalore,5,0.551,148.1,900,89300,143.129,12000000,147.21,720,Suitable
Bangalore,5,0.6,30,900,61700,137.3,12000000,139.127,720,Suitable
Chennai,2,1.44,199.9,1400,105700,112.364,11000000,122.24,1120,Suitable
Mumbai,5,1.2,101.1,2200,120400,292,20400000,293.46,1760,Suitable
Pune,6,0.83,193.613,650,54700,,7300000,,520,Suitable
Chennai,3,0.69,115.65,1400,68300,146.366,11000000,141.431,1120,
Kolkata,5,1.19,54.8,1600,85100,159.454,14800000,,1280,Suitable
Mumbai,4,0.65,160,2200,49200,145.51,20400000,140.4,1760,Suitable
Hyderabad,3,0.8,31.421,850,148200,175.3,10000000,169.2,680,Suitable
Ahmedabad,5,1.353,157.576,,23800,191.09,8000000,195.849,480,Suitable
Jaipur,1,1.2,75,550,,181.259,3500000,180.922,,Suitable
Jaipur,1,1.229,,550,,122.75,3500000,107.8,440,Suitable
Mumbai,3,0.8,100.4,2200,129200,222.846,20400000,222.45,1760,Suitable
Chennai,4,1,153.288,1400,102200,223.5,11000000,223.3,1120,Suitable
Jaipur,6,0.7,189.9,550,126700,122.407,3500000,123.69,440,Suitable
Delhi,,1.066,61.72,800,135000,207.82,19000000,205.3,640,Suitable
Jaipur,4,1.471,25.733,550,107300,137.6,3500000,134.373,440,Suitable
Bangalore,2,1.4,27.47,900,112300,120.9,12000000,115.766,720,Suitable
Jaipur,3,0.81,66.298,550,123000,115.638,3500000,122.21,440,Suitable
Hyderabad,2,1.172,195.712,850,117900,240,10000000,240.73,680,Suitable
Pune,3,1.13,164.64,650,,,7300000,128.8,520,Suitable
Mumbai,3,1,116.7,2200,55000,215,20400000,214.9,,Suitable
Delhi,5,1.2,105.97,800,38400,140.05,19000000,133.684,640,Suitable
Hyderabad,4,,95.953,850,122500,142.85,10000000,135.21,680,Suitable
Bangalore,4,,177.632,900,30800,,12000000,272.756,720,Suitable
Chennai,4,1.432,145.81,1400,,263,11000000,266.976,1120,Suitable
Ahmedabad,2,0.7,39,600,121600,139.03,8000000,134.9,480,Suitable
Bangalore,1,1.14,196.9,900,48500,232.015,12000000,236.32,720,Suitable
Mumbai,4,1.34,44.4,2200,47800,223.58,20400000,223.079,,Suitable
Mumbai,6,0.9,76.796,2200,111900,132.461,20400000,135.52,1760,Suitable
Mumbai,,1,115.3,2200,125100,298.1,20400000,292.4,1760,Suitable
Hyderabad,3,1.18,100.7,850,,288.4,10000000,282.73,680,Suitable
Mumbai,6,0.98,,2200,,272.1,20400000,282.3,1760,Suitable
Pune,1,1.206,103.5,650,51900,235.21,7300000,245.546,520,Suitable
Pune,4,1.2,98.128,650,62600,285.934,7300000,294.41,520,
Pune,1,1,111.5,650,,116.8,7300000,111.97,520,Suitable
Mumbai,1,1.1,94.7,2200,149000,119.3,20400000,119.294,1760,Suitable
Pune,5,0.886,,650,35400,135.836,7300000,143.1,520,Suitable
Lucknow,3,1.13,44.35,1000,146400,147.8,4500000,146.424,800,Suitable
Jaipur,1,0.838,161.047,,126300,219.1,3500000,222.04,440,Suitable
Jaipur,2,0.89,181.7,550,145800,170.98,3500000,167.11,440,Suitable
Mumbai,,0.622,174.9,2200,90700,288.44,20400000,284.751,1760,Suitable
Kolkata,3,1.2,112.227,1600,58100,213.9,14800000,211.369,,Suitable
Hyderabad,5,0.7,168.01,850,24100,220.4,10000000,218.86,680,Suitable
Ahmedabad,6,1.4,106.08,600,,122.246,,124.72,480,Suitable
Hyderabad,1,1.42,118.766,850,98100,148.614,10000000,149.72,680,Suitable
Lucknow,,1.2,132.1,1000,81300,110.77,4500000,120.605,800,Suitable
Hyderabad,3,0.7,54.67,850,,170.8,10000000,176.16,680,Suitable
Lucknow,,1.049,161.7,1000,146300,127.177,4500000,123.2,800,Suitable
Lucknow,5,,124.076,1000,85000,234.865,4500000,240.093,800,Suitable
Hyderabad,2,1.18,39.7,850,77900,239.78,10000000,241.78,680,Suitable
Ahmedabad,5,0.761,84,600,67800,287.4,8000000,290.62,480,Suitable
Lucknow,,1.197,154.93,1000,86100,190.54,4500000,191.53,800,Suitable
Pune,2,0.7,155.8,650,57800,287.9,7300000,290.829,520,Suitable
Delhi,6,0.7,167.67,800,69000,152.652,19000000,154.7,640,Suitable
Delhi,3,0.94,,800,112300,197.4,19000000,193.391,640,Suitable
Chennai,2,0.88,103.9,1400,41000,280.2,11000000,267.1,1120,Suitable
Mumbai,1,0.5,70.5,2200,33900,138.1,,142.2,,Suitable
Bangalore,6,1.5,132.91,900,40700,,12000000,231.85,720,Suitable
Pune,6,1.23,144.9,650,22800,207.6,7300000,211.6,520,Suitable
Pune,6,0.9,35.22,650,139200,214.06,7300000,217.36,520,Suitable
Bangalore,6,0.984,67.9,900,35000,172.2,12000000,178,720,Suitable
Mumbai,6,1.1,60.515,2200,143800,243.57,20400000,243.82,1760,Suitable
Delhi,3,,,800,,278.4,19000000,286,640,Suitable
Ahmedabad,2,0.5,37,600,39200,148.726,8000000,153.251,480,Suitable
Lucknow,6,0.979,150.407,1000,102500,270.98,4500000,276.44,800,Suitable
Bangalore,5,1,177.9,900,142800,245.3,12000000,243.4,720,Suitable
Ahmedabad,5,0.52,111.209,600,136200,,8000000,247.88,480,Suitable
Chennai,2,1.2,603.0295297,1400,187800,372.2985267,11000000,680.9802667,1120,Suitable
Lucknow,4,1,60.875,1000,105500,124.932,4500000,127.4,800,Suitable
Hyderabad,3,1.37,54.08,850,,113.5,10000000,115.4,680,Suitable
Pune,5,0.744,169.02,650,28200,140.941,7300000,136.631,520,Suitable
Lucknow,4,,20.3,1000,90100,236.08,4500000,238.64,800,Suitable
Hyderabad,6,1.429,94.3,850,30100,248.896,10000000,245.776,680,Suitable
Delhi,2,0.56,68.03,800,40500,250.721,19000000,247.6,640,Suitable
Hyderabad,5,1,72.3,850,134500,169.75,10000000,175.1,680,Suitable
Hyderabad,1,1.22,174.3,850,61400,189.42,10000000,193.9,680,Suitable
Kolkata,1,1.293,195.92,1600,86000,126.7,14800000,134.82,1280,Suitable
Bangalore,3,1.2,110.5,900,30400,117.245,12000000,115.3,720,Suitable
Lucknow,5,0.928,115.42,1000,39300,241,4500000,246.417,800,Suitable
Bangalore,3,1.4,114.117,900,104200,272,12000000,274.1,720,Suitable
Lucknow,6,1.15,,1000,,233.18,4500000,235.7,800,Suitable
Pune,4,0.99,50.54,650,79100,230.822,7300000,226.4,520,Suitable
Jaipur,3,0.97,153.924,550,124400,237.95,3500000,241.1,440,Suitable
Bangalore,2,1.005,68.691,900,32200,191.66,12000000,194.659,720,Suitable
Bangalore,1,0.707,,900,43900,,12000000,216.74,720,Suitable
Pune,5,1.29,127.53,650,117700,,7300000,156.826,520,Suitable
Lucknow,4,0.879,101.81,1000,58000,122.43,4500000,123.772,800,Suitable
Pune,2,0.898,131,650,44500,106.45,7300000,116.9,,Suitable
Ahmedabad,1,0.83,103.84,600,,190.157,8000000,183.8,,Suitable
Hyderabad,4,0.664,33.937,850,107400,132.7,10000000,134.7,680,Suitable
Pune,,0.697,87,650,59300,140.571,7300000,142.29,520,Suitable
Lucknow,1,1.3,93.6,1000,93300,171.031,4500000,171.6,800,Suitable
Delhi,5,0.872,38.243,800,129200,127.7,19000000,124.8,640,Suitable
Pune,4,0.794,111.4,650,62000,188.7,7300000,197.61,520,Suitable
Mumbai,6,1.07,198.1,2200,53600,233.069,20400000,234.2,1760,Suitable
Pune,2,0.7,125.066,650,56000,172.5,7300000,157.6,520,Suitable
Bangalore,,1.267,194.614,900,26600,196.85,12000000,193.99,720,Suitable
Ahmedabad,4,0.58,52.351,600,141000,275.101,8000000,278.6,480,Suitable
Kolkata,6,0.899,52,1600,,164.9,14800000,157.2,1280,Suitable
Pune,1,0.82,195.727,650,77500,133.4,7300000,137.5,520,Suitable
Jaipur,5,0.79,156.07,550,136100,273.72,3500000,278.47,440,Suitable
Mumbai,2,1.2,34.6,2200,49100,123.1,20400000,130.51,1760,Suitable
Delhi,5,1,56.3,800,132600,133.43,19000000,134.74,640,
Pune,4,0.79,53.82,650,31200,183.9,7300000,186.5,520,Suitable
Hyderabad,2,1.46,,850,138000,247.68,10000000,238.513,680,Suitable
Hyderabad,4,0.54,79.25,850,43200,,10000000,133.7,680,Suitable
Mumbai,6,,132.337,2200,91000,275.4,20400000,,1760,Suitable
