City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Kolkata,6.0,1.3,109.1,1600.0,127600.0,149.957,14800000.0,155.98,1280.0,Suitable
Kolkata,6.0,1.25,157.31,1600.0,118300.0,161.01,14800000.0,160.53,1280.0,Suitable
Bangalore,2.0,1.0,26.1,900.0,23100.0,238.79,12000000.0,236.1,720.0,Suitable
Mumbai,3.0,1.34,,2200.0,104300.0,152.767,20400000.0,153.7,1760.0,Suitable
Ahmedabad,1.0,1.2,110.171,600.0,56000.0,292.147,8000000.0,294.1,480.0,Suitable
Pune,6.0,1.377,126.07,650.0,25100.0,263.116,7300000.0,262.6,520.0,Suitable
Ahmedabad,6.0,0.6,141.193,600.0,69000.0,182.15,8000000.0,,480.0,Suitable
Bangalore,5.0,1.0,97.03,900.0,125200.0,130.582,12000000.0,127.97,720.0,Suitable
Delhi,1.0,1.147,91.79,800.0,64800.0,117.65,19000000.0,111.262,640.0,Suitable
Mumbai,2.0,1.45,167.2,2200.0,20600.0,196.5,20400000.0,187.174,1760.0,Suitable
Hyderabad,2.0,1.5,122.4,850.0,81100.0,,10000000.0,192.15,680.0,Suitable
Hyderabad,1.0,0.865,146.42,850.0,,232.72,10000000.0,233.1,680.0,Suitable
Mumbai,5.0,1.3,63.424,2200.0,134600.0,158.52,20400000.0,155.86,1760.0,Suitable
Ahmedabad,5.0,1.5,197.8,600.0,147400.0,179.13,8000000.0,172.973,480.0,Suitable
Lucknow,6.0,1.077,47.4,1000.0,,258.558,4500000.0,260.0,800.0,Suitable
Delhi,2.0,1.4,71.031,800.0,75200.0,163.34,19000000.0,165.1,640.0,Suitable
Chennai,6.0,0.956,65.749,1400.0,33700.0,255.237,11000000.0,251.5,1120.0,Suitable
Chennai,5.0,1.307,128.95,1400.0,103300.0,109.787,11000000.0,106.1,1120.0,Suitable
Delhi,5.0,0.73,36.1,800.0,,193.3,19000000.0,190.774,640.0,Suitable
Kolkata,4.0,1.3,48.09,1600.0,82300.0,138.2,14800000.0,136.53,1280.0,Suitable
Hyderabad,5.0,0.65,147.8,850.0,94500.0,107.681,10000000.0,112.856,680.0,Suitable
Ahmedabad,1.0,1.2,117.66,600.0,93200.0,203.15,8000000.0,207.8,480.0,Suitable
Jaipur,4.0,0.554,47.6,550.0,66600.0,144.4,3500000.0,146.0,440.0,Suitable
Chennai,,,185.526,1400.0,53400.0,225.006,,233.2,1120.0,Suitable
Hyderabad,1.0,1.33,74.87,850.0,76500.0,122.23,10000000.0,120.89,680.0,Suitable
Pune,5.0,1.5,53.1,650.0,68200.0,174.1,7300000.0,172.7,520.0,Suitable
Hyderabad,1.0,1.2,127.4,850.0,38900.0,204.963,10000000.0,201.5,680.0,Suitable
Kolkata,2.0,0.9,121.0,1600.0,115700.0,112.0,14800000.0,115.443,1280.0,Suitable
Delhi,3.0,0.9,177.171,800.0,142900.0,111.11,19000000.0,105.417,640.0,Suitable
Pune,1.0,1.1,112.0,650.0,54700.0,248.516,7300000.0,248.283,520.0,Suitable
Pune,1.0,0.9,71.711,650.0,143100.0,179.211,7300000.0,184.047,520.0,Suitable
Kolkata,5.0,1.211,98.096,1600.0,81300.0,208.9,,207.1,1280.0,Suitable
Ahmedabad,3.0,0.6,141.1,600.0,,139.38,8000000.0,142.1,480.0,Suitable
Bangalore,1.0,1.16,51.6,900.0,58200.0,136.06,12000000.0,139.185,720.0,
Delhi,6.0,1.304,137.477,800.0,78700.0,,19000000.0,169.274,640.0,Suitable
Kolkata,4.0,1.263,365.2692874991055,1600.0,943200.0,662.4775191054018,14800000.0,1014.8923049145016,1280.0,Suitable
Chennai,5.0,0.97,163.28,1400.0,88100.0,222.8,11000000.0,232.9,1120.0,Suitable
Hyderabad,1.0,0.583,47.68,850.0,90200.0,241.325,10000000.0,245.36,680.0,Suitable
Mumbai,6.0,0.67,49.6,2200.0,131300.0,104.664,20400000.0,105.6,1760.0,Suitable
Kolkata,2.0,0.87,75.3,1600.0,67200.0,118.095,,109.306,1280.0,Suitable
Jaipur,4.0,0.66,79.3,550.0,80100.0,289.05,3500000.0,288.398,440.0,Suitable
Jaipur,5.0,0.67,124.481,550.0,75600.0,179.895,3500000.0,172.066,440.0,Suitable
Mumbai,3.0,1.2,187.4,2200.0,86500.0,255.3,20400000.0,250.4,1760.0,Suitable
Bangalore,5.0,0.74,103.7,900.0,76100.0,232.25,12000000.0,235.3,720.0,Suitable
Ahmedabad,2.0,,140.4,,84700.0,255.7,8000000.0,262.928,480.0,Suitable
Pune,4.0,0.536,160.91,650.0,122200.0,277.2,7300000.0,,520.0,Suitable
Ahmedabad,6.0,1.009,,600.0,28300.0,179.2,8000000.0,178.87,480.0,Suitable
Chennai,4.0,1.1,178.075,,21500.0,181.4,11000000.0,180.7,1120.0,Suitable
Pune,1.0,1.2,88.25,650.0,91500.0,158.793,7300000.0,150.48,,Suitable
Pune,6.0,0.806,129.74,650.0,51900.0,238.06,7300000.0,239.208,,Suitable
Pune,2.0,0.9,95.3,650.0,108200.0,282.9,7300000.0,284.589,520.0,Suitable
Lucknow,1.0,,63.33,1000.0,49800.0,237.03,4500000.0,238.293,800.0,Suitable
Kolkata,4.0,1.3,67.0,1600.0,105400.0,289.5,14800000.0,,1280.0,Suitable
Hyderabad,1.0,0.7,137.71,850.0,56300.0,147.7,10000000.0,143.239,680.0,Suitable
Chennai,4.0,1.23,146.829,1400.0,134900.0,201.7,11000000.0,211.32,1120.0,Suitable
Ahmedabad,5.0,0.547,62.064,600.0,37200.0,161.31,8000000.0,164.824,480.0,Suitable
Chennai,2.0,1.36,162.807,1400.0,110100.0,128.25,11000000.0,125.446,1120.0,Suitable
Ahmedabad,2.0,1.148,59.11,600.0,44800.0,134.825,8000000.0,128.8,480.0,Suitable
Ahmedabad,6.0,1.2,130.208,600.0,118600.0,102.985,8000000.0,102.4,,Suitable
Kolkata,3.0,0.76,112.8,1600.0,72100.0,275.188,14800000.0,274.927,1280.0,Suitable
Ahmedabad,3.0,1.203,55.3,600.0,149800.0,171.01,8000000.0,170.527,480.0,Suitable
Ahmedabad,5.0,1.12,41.5,600.0,137700.0,283.11,8000000.0,289.3,480.0,Suitable
Bangalore,1.0,1.1,,900.0,64800.0,288.1,12000000.0,290.464,720.0,Suitable
Bangalore,3.0,1.495,69.005,900.0,140700.0,118.507,12000000.0,116.11,720.0,Suitable
Chennai,6.0,1.275,132.21,1400.0,121000.0,255.7,11000000.0,259.7,1120.0,Suitable
Jaipur,2.0,1.31,161.154,550.0,127600.0,221.07,3500000.0,218.4,440.0,Suitable
Bangalore,6.0,0.77,155.3,900.0,26300.0,158.266,12000000.0,,720.0,Suitable
Mumbai,4.0,1.097,164.3,2200.0,107500.0,198.1,20400000.0,198.2,1760.0,Suitable
Hyderabad,1.0,1.26,164.022,850.0,87700.0,233.3,10000000.0,233.865,,Suitable
Bangalore,3.0,1.5,166.4,900.0,116200.0,292.19,12000000.0,295.9,720.0,Suitable
Ahmedabad,5.0,0.5,11.5,600.0,101100.0,121.7,8000000.0,116.52,480.0,
Lucknow,2.0,,168.2,1000.0,112200.0,231.993,4500000.0,232.635,800.0,Suitable
Ahmedabad,2.0,0.9,35.62,600.0,126300.0,237.23,8000000.0,238.506,480.0,Suitable
Lucknow,3.0,0.524,196.694,1000.0,36700.0,128.566,4500000.0,130.629,800.0,Suitable
Hyderabad,5.0,1.0,171.421,850.0,66500.0,205.451,10000000.0,196.8,680.0,Suitable
Kolkata,3.0,1.1,157.463,1600.0,99600.0,109.029,14800000.0,125.254,1280.0,Suitable
Mumbai,2.0,0.72,134.583,2200.0,146700.0,233.12,20400000.0,232.993,1760.0,Suitable
Jaipur,2.0,1.327,10.28,550.0,102400.0,273.52,3500000.0,271.47,440.0,Suitable
Bangalore,,0.834,,900.0,56100.0,188.476,12000000.0,186.07,720.0,Suitable
Kolkata,3.0,1.3,101.8,1600.0,115900.0,183.763,,184.3,1280.0,Suitable
Lucknow,6.0,0.91,101.75,1000.0,,123.9,4500000.0,124.45,800.0,Suitable
Chennai,5.0,1.3,74.66,1400.0,138000.0,216.1,11000000.0,216.638,,Suitable
Bangalore,2.0,0.9,166.7,900.0,56900.0,297.82,12000000.0,293.33,720.0,Suitable
Bangalore,1.0,0.5,117.7,900.0,119900.0,158.45,12000000.0,156.38,720.0,Suitable
Ahmedabad,5.0,0.68,195.4,,37000.0,224.8,8000000.0,222.89,480.0,Suitable
Mumbai,6.0,0.94,42.978,2200.0,,205.5,20400000.0,201.57,1760.0,Suitable
Bangalore,2.0,0.7,162.5,900.0,37700.0,207.859,12000000.0,199.246,720.0,Suitable
Kolkata,3.0,1.239,,1600.0,94100.0,287.523,14800000.0,293.4,1280.0,Suitable
Chennai,20.0,0.7,724.2604714695191,1400.0,325500.0,1123.2219930020563,,518.0422021972765,1120.0,Suitable
Ahmedabad,3.0,1.497,15.8,600.0,123300.0,248.351,8000000.0,252.2,480.0,Suitable
Kolkata,5.0,0.5,133.12,1600.0,80300.0,230.74,14800000.0,229.12,1280.0,Suitable
Lucknow,4.0,0.831,130.53,1000.0,42700.0,200.84,,203.452,800.0,Suitable
Kolkata,5.0,1.37,183.0,1600.0,145600.0,103.89,14800000.0,107.66,1280.0,Suitable
Pune,1.0,1.11,59.109,650.0,125900.0,131.58,7300000.0,,520.0,Suitable
Chennai,5.0,1.3,149.1,,91600.0,298.7,11000000.0,303.46,1120.0,Suitable
Kolkata,6.0,1.21,145.505,1600.0,133800.0,203.8,14800000.0,206.83,1280.0,Suitable
Delhi,6.0,0.875,180.052,800.0,48700.0,166.386,19000000.0,171.96,640.0,Suitable
Pune,5.0,1.3,53.581,650.0,23800.0,128.3,7300000.0,130.24,520.0,Suitable
Chennai,3.0,1.19,116.155,1400.0,126300.0,108.529,11000000.0,109.8,1120.0,Suitable
Mumbai,,1.0,319.69422261139283,2200.0,220800.0,870.2814174050767,20400000.0,639.0786709712818,1760.0,Suitable
Pune,4.0,1.02,100.457,650.0,138500.0,135.7,7300000.0,139.9,520.0,Suitable
Jaipur,6.0,1.09,151.26,550.0,66600.0,203.2,3500000.0,195.46,440.0,Suitable
Ahmedabad,3.0,0.55,145.199,,98000.0,293.82,8000000.0,286.15,480.0,
Jaipur,4.0,1.471,73.8,550.0,,211.34,3500000.0,210.42,440.0,Suitable
Jaipur,4.0,1.46,63.6,550.0,92500.0,106.4,3500000.0,105.902,440.0,Suitable
Jaipur,6.0,0.976,163.07,550.0,62500.0,212.7,3500000.0,214.38,440.0,Suitable
Pune,3.0,0.9,60.541,650.0,65100.0,187.306,7300000.0,184.748,520.0,Suitable
Mumbai,6.0,0.647,109.915,2200.0,50100.0,225.87,20400000.0,230.2,1760.0,Suitable
Mumbai,2.0,1.019,123.523,2200.0,105500.0,246.0,20400000.0,252.0,1760.0,Suitable
Ahmedabad,3.0,1.089,158.91,600.0,79100.0,,8000000.0,88.99,480.0,Suitable
Delhi,5.0,0.64,129.35,800.0,48500.0,234.415,19000000.0,233.7,640.0,Suitable
Delhi,5.0,0.531,33.6,800.0,37600.0,133.01,19000000.0,141.437,640.0,Suitable
Pune,4.0,1.185,21.1,650.0,143400.0,,7300000.0,122.376,520.0,
Lucknow,4.0,1.4,183.57777844381857,1000.0,357900.0,999.2244525988602,4500000.0,644.7389096975367,,Suitable
Hyderabad,1.0,1.0,125.734,850.0,71800.0,297.4,10000000.0,299.3,680.0,Suitable
Hyderabad,2.0,1.28,109.78,850.0,37200.0,115.772,10000000.0,113.5,680.0,Suitable
Jaipur,1.0,0.715,162.9,550.0,132900.0,231.702,3500000.0,232.723,440.0,Suitable
Chennai,,0.95,174.55,1400.0,120100.0,136.1,11000000.0,122.8,1120.0,Suitable
Kolkata,2.0,1.044,182.908,1600.0,60700.0,161.3,14800000.0,162.7,1280.0,Suitable
Kolkata,4.0,0.782,122.18,1600.0,127100.0,234.9,14800000.0,229.4,1280.0,Suitable
Hyderabad,2.0,0.5,182.7,850.0,90700.0,238.2,10000000.0,243.24,680.0,Suitable
Delhi,2.0,1.44,20.97,,91200.0,211.605,19000000.0,206.09,640.0,
Chennai,5.0,1.1,179.5,1400.0,93400.0,,11000000.0,131.3,1120.0,Suitable
Bangalore,4.0,1.22,47.3,900.0,,260.12,12000000.0,252.12,720.0,
Pune,3.0,1.4,52.5,650.0,44000.0,293.45,7300000.0,289.999,520.0,Suitable
Delhi,4.0,1.2,153.6,800.0,142500.0,235.0,19000000.0,232.7,640.0,Suitable
Mumbai,6.0,0.65,125.438,,102200.0,243.7,20400000.0,243.364,1760.0,Suitable
Jaipur,1.0,1.5,,550.0,86300.0,237.5,3500000.0,238.3,440.0,Suitable
Mumbai,5.0,0.9,114.785,2200.0,78100.0,127.9,20400000.0,132.8,1760.0,Suitable
Ahmedabad,5.0,0.59,26.523,600.0,36400.0,145.529,8000000.0,152.461,480.0,Suitable
Chennai,5.0,1.19,10.893,,120000.0,243.2,11000000.0,247.05,1120.0,Suitable
Bangalore,5.0,0.6,64.6,900.0,87100.0,238.556,12000000.0,234.886,720.0,Suitable
Chennai,4.0,1.04,22.6,1400.0,82500.0,116.2,11000000.0,118.63,1120.0,Suitable
Ahmedabad,3.0,1.0,63.93,600.0,146200.0,262.926,8000000.0,251.2,480.0,Suitable
Pune,3.0,0.91,43.642,650.0,34700.0,,7300000.0,219.809,520.0,Suitable
Chennai,4.0,0.53,178.7,1400.0,72700.0,170.773,11000000.0,176.166,1120.0,Suitable
Pune,6.0,0.9,65.2,650.0,115900.0,210.893,7300000.0,210.927,520.0,Suitable
Jaipur,3.0,0.64,106.15,550.0,36200.0,223.258,3500000.0,215.6,440.0,Suitable
Jaipur,6.0,1.341,51.6,550.0,32100.0,119.05,3500000.0,122.3,440.0,Suitable
Hyderabad,2.0,0.9,185.592,850.0,,114.814,10000000.0,114.85,680.0,Suitable
Delhi,4.0,1.359,67.27,800.0,59000.0,139.5,,133.0,640.0,Suitable
Lucknow,4.0,1.354,91.353,1000.0,108800.0,255.98,4500000.0,256.0,800.0,Suitable
Bangalore,,1.3,37.49,900.0,99400.0,186.66,12000000.0,190.7,720.0,
Hyderabad,2.0,1.223,122.956,850.0,86800.0,225.053,10000000.0,220.8,680.0,Suitable
Delhi,6.0,1.25,146.8,800.0,58700.0,185.317,19000000.0,187.97,640.0,Suitable
Kolkata,4.0,0.61,176.25,1600.0,76300.0,277.589,14800000.0,280.342,1280.0,Suitable
Mumbai,5.0,1.1,37.498,2200.0,84800.0,146.1,20400000.0,,1760.0,Suitable
Delhi,5.0,0.92,72.912,800.0,70300.0,182.621,19000000.0,182.192,640.0,Suitable
Lucknow,6.0,0.762,162.627,1000.0,,107.71,4500000.0,107.7,800.0,Suitable
Bangalore,6.0,0.752,21.691,900.0,47800.0,107.6,,103.61,,Suitable
Mumbai,4.0,1.32,80.42,2200.0,88100.0,237.191,20400000.0,239.758,1760.0,
Hyderabad,1.0,0.719,,850.0,57000.0,217.514,10000000.0,224.5,680.0,Suitable
Hyderabad,6.0,0.865,37.0,850.0,37500.0,121.86,10000000.0,135.7,680.0,Suitable
Pune,3.0,1.064,66.6,650.0,24100.0,169.68,7300000.0,161.909,520.0,Suitable
Pune,6.0,1.1,141.47,650.0,56900.0,297.29,7300000.0,304.18,520.0,Suitable
Kolkata,3.0,0.92,93.944,1600.0,141100.0,131.7,14800000.0,125.296,1280.0,Suitable
Bangalore,2.0,1.3,123.0,900.0,35200.0,257.39,12000000.0,246.06,720.0,Suitable
Hyderabad,1.0,1.1,165.2,850.0,76500.0,181.808,,181.358,680.0,Suitable
Bangalore,,1.183,166.0,900.0,52100.0,102.9,12000000.0,105.663,720.0,Suitable
Kolkata,5.0,1.198,73.63,1600.0,38400.0,165.75,14800000.0,166.477,1280.0,Suitable
Bangalore,6.0,1.0,146.811,900.0,77700.0,211.2,12000000.0,211.775,720.0,Suitable
Hyderabad,5.0,1.133,62.2,850.0,121200.0,,10000000.0,178.556,680.0,Suitable
Chennai,4.0,0.6,60.94,1400.0,22900.0,186.744,11000000.0,187.7,1120.0,Suitable
Ahmedabad,1.0,0.7,138.136,600.0,,134.7,8000000.0,131.554,480.0,Suitable
Mumbai,4.0,1.43,23.5,2200.0,145500.0,264.63,20400000.0,,,Suitable
Pune,1.0,1.2,157.97,,25700.0,121.4,7300000.0,126.339,520.0,Suitable
Kolkata,6.0,1.0,148.86,1600.0,138500.0,105.373,14800000.0,101.311,,Suitable
Ahmedabad,4.0,0.7,43.1,600.0,71500.0,216.5,8000000.0,209.7,480.0,Suitable
Lucknow,3.0,1.0,61.959,1000.0,86500.0,146.429,,145.143,800.0,Suitable
Kolkata,1.0,0.9,94.42,1600.0,39400.0,165.7,14800000.0,163.133,1280.0,Suitable
Kolkata,2.0,0.974,195.04,1600.0,135500.0,112.28,14800000.0,121.91,1280.0,Suitable
Mumbai,4.0,1.157,83.1,2200.0,54400.0,265.7,20400000.0,267.7,1760.0,Suitable
Bangalore,,0.9,136.397,900.0,135500.0,234.16,12000000.0,230.33,720.0,Suitable
Hyderabad,5.0,1.098,51.19,850.0,125500.0,254.76,10000000.0,246.886,680.0,Suitable
Chennai,3.0,1.3,92.83,1400.0,143700.0,296.1,,306.3,1120.0,Suitable
Bangalore,5.0,0.908,102.225,900.0,144000.0,162.3,12000000.0,163.76,720.0,Suitable
Kolkata,2.0,1.38,148.9,1600.0,144100.0,147.7,14800000.0,145.61,1280.0,Suitable
Ahmedabad,4.0,0.893,172.3,,65000.0,154.7,8000000.0,153.54,480.0,
Bangalore,4.0,0.84,20.5,900.0,47100.0,271.6,12000000.0,265.6,720.0,Suitable
Pune,4.0,1.2,34.4,650.0,114900.0,130.38,7300000.0,128.8,520.0,Suitable
Ahmedabad,1.0,0.72,146.101,600.0,20600.0,292.9,8000000.0,289.6,480.0,Suitable
Chennai,6.0,1.04,113.17,1400.0,124500.0,161.6,11000000.0,165.427,1120.0,Suitable
Pune,2.0,1.3,199.166,650.0,39200.0,129.001,7300000.0,115.41,520.0,Suitable
Pune,3.0,0.67,177.4,650.0,83600.0,161.4,7300000.0,157.283,,Suitable
Bangalore,1.0,0.94,195.2,,47300.0,294.7,12000000.0,293.54,720.0,Suitable
Delhi,1.0,1.163,89.35,800.0,45600.0,215.6,19000000.0,212.593,640.0,Suitable
Chennai,1.0,0.744,47.3,1400.0,118500.0,176.5,11000000.0,183.39,,Suitable
Ahmedabad,3.0,0.6,165.188,600.0,58100.0,108.031,8000000.0,108.1,480.0,Suitable
Lucknow,1.0,0.5,78.45,1000.0,70700.0,,4500000.0,237.405,800.0,Suitable
Pune,3.0,0.6,25.28,650.0,117500.0,108.47,7300000.0,106.9,520.0,Suitable
Lucknow,1.0,1.22,170.837,1000.0,99100.0,141.177,4500000.0,138.84,800.0,Suitable
Hyderabad,1.0,0.859,,850.0,65800.0,187.3,,178.6,680.0,Suitable
Kolkata,5.0,0.68,14.667,1600.0,,106.11,14800000.0,111.082,1280.0,Suitable
Lucknow,3.0,0.674,159.67,1000.0,,287.96,4500000.0,285.069,800.0,
Lucknow,1.0,0.753,123.368,1000.0,61300.0,,,299.604,800.0,Suitable
Delhi,4.0,1.42,135.58,800.0,119200.0,153.76,19000000.0,148.7,640.0,Suitable
Chennai,3.0,1.31,,1400.0,119600.0,140.8,11000000.0,130.4,1120.0,Suitable
Bangalore,2.0,0.57,53.9,900.0,45300.0,258.71,12000000.0,260.1,720.0,Suitable
Bangalore,6.0,0.969,127.81,900.0,30300.0,165.1,12000000.0,154.0,720.0,Suitable
Delhi,3.0,1.01,175.43,800.0,99800.0,208.002,19000000.0,208.4,640.0,Suitable
Bangalore,4.0,0.996,41.7,900.0,148200.0,110.2,12000000.0,114.2,720.0,Suitable
Lucknow,12.0,1.289,855.556453169235,1000.0,901600.0,,4500000.0,471.80589416188457,800.0,Suitable
Lucknow,3.0,,153.976,1000.0,133200.0,233.717,4500000.0,238.9,800.0,Suitable
Jaipur,1.0,0.894,154.33,550.0,87900.0,268.8,,262.83,440.0,Suitable
Chennai,6.0,0.83,,1400.0,40600.0,102.62,11000000.0,98.2,1120.0,Suitable
Pune,4.0,1.21,108.554,650.0,,126.0,7300000.0,135.606,520.0,Suitable
Mumbai,2.0,1.233,162.103,2200.0,65700.0,219.41,20400000.0,214.453,1760.0,Suitable
Pune,6.0,0.58,174.392,650.0,,282.09,7300000.0,283.62,520.0,Suitable
Hyderabad,4.0,1.1,83.16,850.0,59100.0,206.68,10000000.0,204.52,680.0,Suitable
Jaipur,6.0,1.323,191.02,,27300.0,265.7,3500000.0,264.306,440.0,Suitable
Jaipur,6.0,0.747,153.3,550.0,135900.0,128.31,3500000.0,131.46,440.0,Suitable
Jaipur,1.0,0.7,163.03,550.0,83200.0,220.45,3500000.0,222.33,440.0,Suitable
Lucknow,3.0,1.362,69.88,1000.0,92300.0,166.03,4500000.0,166.124,800.0,Suitable
Chennai,1.0,1.2,126.49,1400.0,,179.91,11000000.0,187.265,1120.0,Suitable
Ahmedabad,4.0,0.8,136.64,600.0,64600.0,212.5,8000000.0,209.7,,Suitable
Jaipur,5.0,1.33,183.9,550.0,95300.0,214.3,3500000.0,219.89,440.0,Suitable
Chennai,5.0,0.6,65.02,1400.0,60000.0,163.679,11000000.0,159.67,1120.0,Suitable
Mumbai,2.0,0.7,161.75,2200.0,117100.0,112.0,20400000.0,120.62,1760.0,
Delhi,2.0,0.56,178.077,800.0,52000.0,226.5,19000000.0,228.6,640.0,Suitable
Mumbai,6.0,1.3,185.66,2200.0,138100.0,194.464,20400000.0,202.981,,Suitable
Kolkata,3.0,0.7,108.4,1600.0,64200.0,142.48,14800000.0,146.01,1280.0,Suitable
Kolkata,1.0,1.3,176.2,1600.0,139300.0,196.631,14800000.0,190.589,1280.0,Suitable
Lucknow,2.0,0.97,,1000.0,133600.0,298.028,4500000.0,302.98,800.0,Suitable
Mumbai,1.0,,179.51,2200.0,35400.0,251.61,20400000.0,249.05,1760.0,Suitable
Chennai,2.0,0.59,,1400.0,73300.0,222.1,11000000.0,222.308,1120.0,Suitable
Jaipur,2.0,0.74,81.2,550.0,94200.0,168.2,3500000.0,165.916,440.0,Suitable
Delhi,6.0,1.3,137.5,800.0,23200.0,166.741,19000000.0,167.453,640.0,Suitable
Mumbai,1.0,1.193,138.21,2200.0,139200.0,215.1,,217.32,1760.0,Suitable
Mumbai,1.0,0.73,75.9,2200.0,62600.0,275.9,,276.9,1760.0,Suitable
Kolkata,6.0,1.2,,1600.0,28100.0,174.01,14800000.0,173.547,1280.0,Suitable
Mumbai,5.0,0.8,33.1,2200.0,115300.0,263.3,,268.47,1760.0,Suitable
Jaipur,5.0,1.4,188.35,550.0,120000.0,216.638,3500000.0,225.0,440.0,Suitable
Bangalore,2.0,1.31,172.8,900.0,65400.0,173.0,12000000.0,164.26,720.0,Suitable
Bangalore,6.0,0.5,18.645,900.0,119400.0,246.64,12000000.0,240.902,720.0,Suitable
Jaipur,3.0,1.46,154.3,550.0,30300.0,252.52,3500000.0,249.0,440.0,Suitable
Delhi,1.0,0.723,66.48,800.0,22200.0,117.27,19000000.0,127.5,640.0,Suitable
Chennai,1.0,1.2,113.321,1400.0,142600.0,180.531,11000000.0,182.539,1120.0,Suitable
Pune,1.0,0.9,35.147,650.0,142400.0,203.49,7300000.0,195.002,520.0,Suitable
Kolkata,2.0,0.81,177.45,1600.0,111800.0,123.41,14800000.0,123.42,1280.0,Suitable
Bangalore,3.0,,10.162,900.0,,211.9,12000000.0,210.66,,Suitable
Jaipur,6.0,0.56,13.5,550.0,65800.0,299.315,3500000.0,298.6,440.0,Suitable
Kolkata,1.0,0.7,31.587,1600.0,140000.0,195.7,14800000.0,200.434,1280.0,Suitable
Hyderabad,6.0,0.89,110.91,850.0,57300.0,110.0,10000000.0,111.18,,Suitable
Delhi,2.0,1.2,101.171,800.0,95300.0,258.839,19000000.0,258.4,640.0,Suitable
Bangalore,4.0,1.4,649.0986224899214,900.0,541800.0,1528.874879481902,12000000.0,744.9093831591042,720.0,Suitable
Lucknow,6.0,1.0,147.4,1000.0,23500.0,145.885,4500000.0,,800.0,Suitable
Chennai,,0.68,110.99,1400.0,23400.0,148.23,11000000.0,139.217,1120.0,Suitable
Lucknow,3.0,0.89,164.0,,117900.0,299.125,4500000.0,302.0,800.0,Suitable
Lucknow,3.0,1.08,20.54,1000.0,141200.0,142.77,4500000.0,,800.0,Suitable
Chennai,2.0,1.5,104.047,1400.0,82200.0,117.35,11000000.0,118.0,1120.0,Suitable
Kolkata,4.0,0.66,24.395,1600.0,59300.0,141.167,14800000.0,133.5,1280.0,
Ahmedabad,1.0,0.91,187.513,600.0,78300.0,177.8,8000000.0,181.758,480.0,Suitable
Chennai,5.0,1.279,107.78,1400.0,60500.0,238.457,11000000.0,241.442,1120.0,Suitable
Pune,6.0,1.141,83.8,650.0,28800.0,111.8,7300000.0,108.995,520.0,Suitable
Jaipur,1.0,1.4,91.4,550.0,131100.0,188.771,3500000.0,187.1,440.0,Suitable
Pune,6.0,,60.64,650.0,79300.0,200.741,7300000.0,201.2,520.0,Suitable
Mumbai,1.0,0.7,36.914,2200.0,83200.0,219.2,20400000.0,226.8,1760.0,Suitable
Delhi,5.0,0.7,35.65,800.0,,249.865,19000000.0,249.42,640.0,Suitable
Kolkata,1.0,1.3,87.16,1600.0,127900.0,159.135,14800000.0,168.493,1280.0,Suitable
Jaipur,2.0,1.1,103.595,550.0,52900.0,101.3,,103.68,,Suitable
Delhi,4.0,0.8,120.3,800.0,116300.0,295.53,19000000.0,287.2,640.0,Suitable
Mumbai,5.0,0.782,55.51,2200.0,38900.0,138.1,20400000.0,145.35,1760.0,Suitable
Ahmedabad,5.0,0.7,52.995,600.0,134200.0,210.5,8000000.0,197.089,480.0,Suitable
Hyderabad,2.0,0.51,110.61,850.0,38500.0,260.5,10000000.0,267.377,680.0,Suitable
Delhi,3.0,1.24,57.72,800.0,86300.0,286.407,19000000.0,288.871,640.0,Suitable
Jaipur,5.0,1.2,97.4,550.0,23600.0,102.958,3500000.0,104.24,440.0,
Bangalore,3.0,1.1,120.3,900.0,67500.0,256.108,12000000.0,251.65,720.0,Suitable
Chennai,2.0,1.2,175.22,1400.0,146000.0,138.87,,140.028,1120.0,Suitable
Lucknow,5.0,,179.4,1000.0,72200.0,205.7,4500000.0,205.7,800.0,Suitable
Kolkata,4.0,0.916,113.59,1600.0,83300.0,221.0,14800000.0,210.4,1280.0,Suitable
Ahmedabad,5.0,1.132,,600.0,147600.0,275.2,8000000.0,271.534,480.0,Suitable
Kolkata,4.0,1.5,158.18,1600.0,98700.0,178.827,14800000.0,177.9,1280.0,Suitable
Hyderabad,2.0,1.08,197.488,850.0,106000.0,208.5,10000000.0,214.32,680.0,Suitable
Pune,1.0,0.72,115.345,650.0,92400.0,238.802,7300000.0,245.5,520.0,Suitable
Kolkata,5.0,1.273,111.04,1600.0,78800.0,269.022,14800000.0,276.241,1280.0,Suitable
Kolkata,2.0,1.39,133.939,1600.0,82900.0,267.74,14800000.0,,1280.0,Suitable
Mumbai,5.0,1.09,134.693,2200.0,67600.0,183.05,20400000.0,178.27,1760.0,Suitable
Mumbai,6.0,1.28,161.7,2200.0,98200.0,217.9,20400000.0,215.41,1760.0,Suitable
Hyderabad,3.0,1.45,64.5,850.0,26500.0,157.51,10000000.0,149.7,680.0,Suitable
Lucknow,6.0,0.86,56.21,1000.0,149000.0,271.694,4500000.0,274.1,800.0,Suitable
Hyderabad,1.0,0.9,61.4,850.0,,112.775,10000000.0,109.76,680.0,Suitable
Lucknow,3.0,1.075,,1000.0,135600.0,122.2,,114.19,800.0,Suitable
